time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1733763447.26530313,0.00729118,2501,0.00169303,0.00000000,0,0.00000000,19191,19273,688,0.00011701
1733763447.33430457,0.00814663,2900,0.00152125,0.00000000,0,0.00000000,19273,20164,1058,0.00007144
1733763447.33430457,0.00578824,2900,0.00088439,0.00000000,0,0.00000000,19729,19968,515,0.00011794
1733763447.40330601,0.02394544,2570,0.00443333,0.00000000,0,0.00000000,17402,19299,1898,0.00013215
1733763447.40330601,0.00627688,2570,0.00158758,0.00000000,0,0.00000000,19298,19987,779,0.00006551
1733763447.47530746,0.00429609,1832,0.00122112,0.00000000,0,0.00000000,19503,20049,910,0.00011749
1733763447.47530746,0.00436595,1832,0.00078777,0.00000000,0,0.00000000,20049,20306,441,0.00012539
1733763447.54730916,0.00606293,2325,0.00132011,0.00000000,0,0.00000000,20306,20976,1047,0.00006343
1733763447.54730916,0.00543411,2325,0.00099072,0.00000000,0,0.00000000,20976,21161,544,0.00013448
1733763447.61631060,0.00779022,1978,0.00115574,0.00000000,0,0.00000000,21161,21628,886,0.00011120
1733763447.61631060,0.00502724,1978,0.00084891,0.00000000,0,0.00000000,21628,21606,385,0.00010402
1733763447.68531203,0.00806268,2451,0.00175325,0.00000000,0,0.00000000,21606,21886,933,0.00006318
1733763447.68531203,0.00552941,2451,0.00128173,0.00000000,0,0.00000000,21745,22197,466,0.00007696
1733763447.75731349,0.00848465,2504,0.00154256,0.00000000,0,0.00000000,21509,22162,851,0.00012421
1733763447.75731349,0.00569381,2504,0.00080775,0.00000000,0,0.00000000,22162,22340,433,0.00008021
1733763447.82331491,0.02266183,2703,0.00268139,0.00000000,0,0.00000000,16139,18359,2233,0.00005581
1733763447.82331491,0.00684296,2703,0.00165004,0.00000000,0,0.00000000,18356,19243,888,0.00009253
1733763447.89231634,0.01117605,2607,0.00309812,0.00000000,0,0.00000000,19199,19552,1352,0.00009834
1733763447.89231634,0.00645617,2607,0.00136409,0.00000000,0,0.00000000,19552,19661,708,0.00009549
1733763447.96131778,0.00624809,1983,0.00115275,0.00000000,0,0.00000000,19661,20050,875,0.00010676
1733763447.96131778,0.00569821,1983,0.00136452,0.00000000,0,0.00000000,20050,20291,423,0.00010974
1733763448.03031945,0.00665092,2253,0.00087218,0.00000000,0,0.00000000,19349,20110,895,0.00008587
1733763448.03031945,0.00541182,2253,0.00054411,0.00000000,0,0.00000000,20110,20281,365,0.00006593
1733763448.09932089,0.00494633,1738,0.00070492,0.00000000,0,0.00000000,20281,20671,593,0.00010791
1733763448.09932089,0.00352534,1738,0.00048611,0.00000000,0,0.00000000,20671,20720,276,0.00008225
1733763448.17132235,0.00783732,2196,0.00155768,0.00000000,0,0.00000000,20720,21111,772,0.00007326
1733763448.17132235,0.00710774,2196,0.00120414,0.00000000,0,0.00000000,21111,21212,447,0.00005797
1733763448.24032378,0.02099559,2211,0.00226756,0.00000000,0,0.00000000,18093,19722,1632,0.00010639
1733763448.24032378,0.00468207,2211,0.00098899,0.00000000,0,0.00000000,19718,20154,693,0.00007000
1733763448.30932522,0.00816353,2446,0.00196392,0.00000000,0,0.00000000,20154,21438,1393,0.00008723
1733763448.30932522,0.00581527,2446,0.00158829,0.00000000,0,0.00000000,20893,21028,726,0.00009756
1733763448.37832689,0.00844674,2620,0.00157389,0.00000000,0,0.00000000,21028,21705,1164,0.00004091
1733763448.37832689,0.00497480,2620,0.00098634,0.00000000,0,0.00000000,21556,21805,596,0.00011608
1733763448.45032835,0.00933612,2094,0.00105391,0.00000000,0,0.00000000,21805,22341,864,0.00009320
1733763448.45032835,0.00468387,2094,0.00075428,0.00000000,0,0.00000000,22341,22467,407,0.00009234
1733763448.51632977,0.00864560,2291,0.00222804,0.00000000,0,0.00000000,22467,23265,958,0.00007643
1733763448.51632977,0.00586193,2291,0.00087962,0.00000000,0,0.00000000,22360,22661,523,0.00016623
1733763448.58533120,0.00557278,1761,0.00110936,0.00000000,0,0.00000000,22661,23036,560,0.00009956
1733763448.58533120,0.00361648,1761,0.00048594,0.00000000,0,0.00000000,23036,23186,303,0.00004237
1733763448.65433264,0.02259649,2121,0.00144540,0.00000000,0,0.00000000,19027,20614,1588,0.00009710
1733763448.65433264,0.00435214,2121,0.00102155,0.00000000,0,0.00000000,20614,21280,666,0.00008389
1733763448.72033405,0.00692064,2359,0.00167487,0.00000000,0,0.00000000,21262,22245,1109,0.00010212
1733763448.72033405,0.00595488,2359,0.00162430,0.00000000,0,0.00000000,21520,21769,523,0.00004480
